Chr,Start,End,GeneID,Homolog_Anolis,Homolog_Python,Homolog_Thamnophis,Module,Gene_MM,Gene_TS
scaffold-ma1,565883,573860,maker-scaffold-ma1-augustus-gene-2.11,LOC100565868,LOC103064241,TLE4,midnightblue,0.775985135,0.580707766
scaffold-ma1,2053648,2078582,augustus_masked-scaffold-ma1-processed-gene-6.9,tjp3,TJP3,LOC106537964,midnightblue,0.820327391,0.697400849
scaffold-ma1,1115083,1131720,maker-scaffold-ma1-augustus-gene-3.10,skiv2l,LOC103056692,SKIV2L,midnightblue,0.798800755,0.611828402
scaffold-ma1,3743103,3749969,maker-scaffold-ma1-augustus-gene-12.13,NA,KXD1,NA,midnightblue,0.914957628,0.665407313
scaffold-ma1,4916035,4936939,maker-scaffold-ma1-augustus-gene-16.7,LOC103282306,MBD3,MBD3,firebrick4,0.936449558,0.660022178
scaffold-ma1,4916035,4936939,maker-scaffold-ma1-augustus-gene-16.7,LOC103282306,MBD3,MBD3,firebrick4,0.777886743,0.670230972
scaffold-ma1,5854846,5870078,maker-scaffold-ma1-augustus-gene-19.6,klf13,KLF11,KLF16,midnightblue,0.67047444,0.391863254
scaffold-ma1,5804894,5842638,maker-scaffold-ma1-augustus-gene-19.5,rexo1,REXO1,LOC106542474,firebrick4,0.921991152,0.534672031
scaffold-ma1,5951845,5969420,maker-scaffold-ma1-augustus-gene-19.8,nfic,NFIC,NFIC,midnightblue,0.798800755,0.611828402
scaffold-ma1,3411913,3437173,maker-scaffold-ma1-augustus-gene-11.12,mau2,GATAD2A,GATAD2A,midnightblue,0.876305507,0.661193729
scaffold-ma1,3353879,3373439,maker-scaffold-ma1-augustus-gene-11.16,sugp1,SUGP1,LOC106555317,midnightblue,0.510963041,0.687767638
scaffold-ma1,3353879,3373439,maker-scaffold-ma1-augustus-gene-11.16,sugp1,SUGP1,LOC106555317,midnightblue,0.867979781,0.502863634
scaffold-ma1,4186962,4189845,maker-scaffold-ma1-augustus-gene-14.12,oaz2,OAZ1,OAZ1,bisque4,0.879987864,0.711900258
scaffold-ma1,6739087,6751528,maker-scaffold-ma1-augustus-gene-22.14,NA,POLR2E,POLR2E,midnightblue,0.647171291,0.568278156
scaffold-ma1,7582947,7630674,augustus_masked-scaffold-ma1-processed-gene-25.4,ano8,ANO8,LOC106554735,bisque4,0.83890191,0.909277864
scaffold-ma1,10237148,10241990,maker-scaffold-ma1-augustus-gene-34.3,NA,NA,LRFN5,midnightblue,0.626975145,0.619031654
scaffold-ma1,7010528,7027396,maker-scaffold-ma1-augustus-gene-23.14,NA,R3HDM4,R3HDM4,midnightblue,0.560833759,0.176785877
scaffold-ma1,7131574,7165611,augustus_masked-scaffold-ma1-processed-gene-23.6,ptbp3,PTBP1,PTBP1,bisque4,0.823668459,0.631588344
scaffold-ma1,8544675,8549472,augustus_masked-scaffold-ma1-processed-gene-28.6,capsl,CAPS,CAPS,midnightblue,0.976250587,0.668760869
scaffold-ma1,8446221,8457965,augustus_masked-scaffold-ma1-processed-gene-28.12,znf414,ZNF414,LOC106546169,firebrick4,0.911737711,0.655261732
scaffold-ma1,8725171,8749404,maker-scaffold-ma1-augustus-gene-29.6,LOC100567954,LOC103067466,INSR,firebrick4,0.884043284,0.619509446
scaffold-ma1,8725171,8749404,maker-scaffold-ma1-augustus-gene-29.6,LOC100567954,LOC103067466,INSR,midnightblue,0.897058854,0.510687198
scaffold-ma1,8787382,8825372,maker-scaffold-ma1-augustus-gene-29.10,arhgef18,ARHGEF18,ARHGEF18,firebrick4,0.842694896,0.627134812
scaffold-ma1,8915146,8923278,maker-scaffold-ma1-augustus-gene-29.12,arrdc3,ARRDC2,ARRDC2,midnightblue,0.739575979,0.621892974
scaffold-ma1,6431857,6441078,maker-scaffold-ma1-augustus-gene-21.19,hmg20a,HMG20B,HMG20A,bisque4,0.883347995,0.917362269
scaffold-ma1,9592819,9596555,maker-scaffold-ma1-augustus-gene-32.18,NA,FAM32A,FAM32A,bisque4,0.84012331,0.607064443
scaffold-ma1,13525744,13535885,augustus_masked-scaffold-ma1-processed-gene-45.1,NA,LOC103047974,LOC106552417,bisque4,0.860610133,0.527028425
scaffold-ma1,13636624,13664640,augustus_masked-scaffold-ma1-processed-gene-45.7,nemf,NEMF,NEMF,midnightblue,0.741808577,0.715349254
scaffold-ma1,13576226,13586025,maker-scaffold-ma1-augustus-gene-45.14,pole2,LOC103052002,POLE2,firebrick4,0.826729994,0.757500029
scaffold-ma1,11755671,11763372,maker-scaffold-ma1-augustus-gene-39.13,fkbp3,FKBP3,FKBP3,firebrick4,0.744374563,0.555398459
scaffold-ma1,16574677,16598655,maker-scaffold-ma1-augustus-gene-55.7,exoc5,EXOC5,EXOC5,midnightblue,0.696170421,0.057978237
scaffold-ma1,16194958,16212214,maker-scaffold-ma1-augustus-gene-54.9,actr10,ACTR10,ACTR10,firebrick4,0.740355359,0.469778994
scaffold-ma1,14911129,14961718,maker-scaffold-ma1-augustus-gene-49.12,nid2,NID2,NID2,midnightblue,0.868447168,0.5472025
scaffold-ma1,14010425,14099551,maker-scaffold-ma1-augustus-gene-47.8,nin,NIN,NIN,firebrick4,0.830622771,0.67957036
scaffold-ma1,17461205,17467377,maker-scaffold-ma1-augustus-gene-58.6,LOC100555496,TOMM20L,TOMM20,firebrick4,0.882050382,0.384833839
scaffold-ma1,17475598,17486139,maker-scaffold-ma1-augustus-gene-58.7,kiaa0586,KIAA0586,KIAA0586,firebrick4,0.91311584,0.609724642
scaffold-ma1,17385946,17402094,maker-scaffold-ma1-augustus-gene-58.4,psma3,PSMA3,PSMA3,bisque4,0.840252746,0.335887669
scaffold-ma1,21369125,21384304,maker-scaffold-ma1-augustus-gene-71.2,jag2,JAG2,JAG2,firebrick4,0.866720485,0.478673832
scaffold-ma1,22085488,22097498,maker-scaffold-ma1-augustus-gene-73.6,c1h14orf180,NA,NA,firebrick4,0.742391509,0.578662484
scaffold-ma1,18020332,18028138,maker-scaffold-ma1-augustus-gene-60.12,l3hypdh,L3HYPDH,L3HYPDH,midnightblue,0.754913723,0.513128987
scaffold-ma1,21784914,21816184,maker-scaffold-ma1-augustus-gene-72.6,ahnak2,AHNAK2,AHNAK2,firebrick4,0.785202138,0.500831946
scaffold-ma1,24530426,24531760,maker-scaffold-ma1-augustus-gene-81.5,znf282,LOC103049024,LOC106543903,bisque4,0.834313012,0.603437279
scaffold-ma1,23393359,23402078,maker-scaffold-ma1-augustus-gene-78.6,xrcc3,XRCC3,XRCC3,firebrick4,0.924362533,0.519497574
scaffold-ma1,23369797,23383317,maker-scaffold-ma1-augustus-gene-78.8,zfyve21,ZFYVE21,ZFYVE21,firebrick4,0.492400968,0.295963371
scaffold-ma1,27101403,27103675,maker-scaffold-ma1-augustus-gene-90.4,bcl11b,BCL11B,BCL11B,midnightblue,0.775985135,0.580707766
scaffold-ma1,25949751,25960587,maker-scaffold-ma1-augustus-gene-86.5,begain,BEGAIN,BEGAIN,bisque4,0.868898879,0.395202204
scaffold-ma1,26960561,26969974,augustus_masked-scaffold-ma1-processed-gene-89.5,LOC103280967,LOC103053807,LOC106545539,midnightblue,0.712185577,0.419259056
scaffold-ma1,26617359,26638935,maker-scaffold-ma1-augustus-gene-88.5,LOC100552607,LOC103060230,LOC106554955,bisque4,0.776794008,0.441474296
scaffold-ma1,26596907,26604051,maker-scaffold-ma1-augustus-gene-88.7,LOC100552212,LOC103060463,LOC106556789,firebrick4,0.87102875,0.617506279
scaffold-ma1,24913842,24919322,maker-scaffold-ma1-augustus-gene-83.10,NA,CINP,CINP,midnightblue,0.799349409,0.799068483
scaffold-ma1,31054146,31070632,augustus_masked-scaffold-ma1-processed-gene-103.2,ccdc82,CCDC82,NA,firebrick4,0.91112075,0.63806405
scaffold-ma1,33500143,33530807,maker-scaffold-ma1-augustus-gene-111.4,ttc8,TTC8,LOC106557022,midnightblue,0.925765626,0.54159857
scaffold-ma1,30411855,30421316,maker-scaffold-ma1-augustus-gene-101.7,btbd7,BTBD7,BTBD7,midnightblue,0.880789982,0.397622029
scaffold-ma1,30423440,30427591,maker-scaffold-ma1-augustus-gene-101.8,amotl1,AMOTL1,AMOTL1,bisque4,0.797131707,0.62906421
scaffold-ma1,30497492,30514791,maker-scaffold-ma1-augustus-gene-101.15,ubr7,UBR7,UBR7,firebrick4,0.838941997,0.564840979
scaffold-ma1,39645525,39676908,maker-scaffold-ma1-augustus-gene-132.5,angel1,ANGEL1,ANGEL1,firebrick4,0.935940462,0.548317956
scaffold-ma1,39699000,39710206,maker-scaffold-ma1-augustus-gene-132.8,LOC100565436,FAR1,LOC106543090,midnightblue,0.843138547,0.541789527
scaffold-ma1,36868203,36914981,augustus_masked-scaffold-ma1-processed-gene-123.0,ston2,STON2,STON2,midnightblue,0.756161061,0.478833664
scaffold-ma1,33730370,33766825,maker-scaffold-ma1-augustus-gene-112.11,spata7,SPATA7,LOC106557007,midnightblue,0.943619544,0.574824161
scaffold-ma1,33641165,33648616,maker-scaffold-ma1-augustus-gene-112.9,zc3h14,ZC3H14,ZC3H14,bisque4,0.92967765,0.680343912
scaffold-ma1,41509423,41528568,augustus_masked-scaffold-ma1-processed-gene-138.3,LOC100554852,LOC103052928,LOC106543261,midnightblue,0.909658113,0.721492334
scaffold-ma1,41509423,41528568,augustus_masked-scaffold-ma1-processed-gene-138.3,LOC100554852,LOC103052928,LOC106543261,midnightblue,0.798800755,0.611828402
scaffold-ma1,42871744,42889236,maker-scaffold-ma1-augustus-gene-143.5,slc25a21,SLC25A21,SLC25A21,midnightblue,0.834100529,0.440755647
scaffold-ma1,40427965,40438068,maker-scaffold-ma1-augustus-gene-134.9,batf,BATF,BATF,firebrick4,0.670013135,0.179110806
scaffold-ma1,41025289,41154151,maker-scaffold-ma1-augustus-gene-137.3,ltbp2,LOC103053546,LTBP2,midnightblue,0.83814988,0.451230976
scaffold-ma1,48845902,48875390,maker-scaffold-ma1-augustus-gene-162.2,stxbp6,STXBP6,STXBP6,midnightblue,0.587805836,0.632264494
scaffold-ma1,43924682,43932292,maker-scaffold-ma1-augustus-gene-146.10,sptssa,SPTSSA,SPTSSA,firebrick4,0.906473115,0.588551747
scaffold-ma1,45125166,45126299,augustus_masked-scaffold-ma1-processed-gene-150.1,zc3h3,LOC103062324,ZC3H3,midnightblue,0.669449056,0.657577863
scaffold-ma1,41696625,41719618,maker-scaffold-ma1-augustus-gene-139.15,entpd5,ENTPD5,ENTPD5,bisque4,0.838370732,0.77974588
scaffold-ma1,41901629,41919521,maker-scaffold-ma1-augustus-gene-139.29,proser1,PROSER1,PROSER1,firebrick4,0.86107855,0.791632403
scaffold-ma1,41901629,41919521,maker-scaffold-ma1-augustus-gene-139.29,proser1,PROSER1,PROSER1,bisque4,0.942247465,0.763148953
scaffold-ma1,41780659,41809066,maker-scaffold-ma1-augustus-gene-139.26,ctage5,CTAGE5,LOC106539362,midnightblue,0.879689287,0.857273278
scaffold-ma1,49297623,49318353,maker-scaffold-ma1-augustus-gene-164.5,dph6,DPH6,DPH6,firebrick4,0.860585992,0.423978247
scaffold-ma1,51114190,51127346,maker-scaffold-ma1-augustus-gene-170.8,arhgap11a,ARHGAP11A,ARHGAP11A,firebrick4,0.91311584,0.609724642
scaffold-ma1,51221523,51236749,maker-scaffold-ma1-augustus-gene-170.13,fmn1,FMN1,FMN1,midnightblue,0.694541872,0.550244028
scaffold-ma1,45621139,45624318,maker-scaffold-ma1-augustus-gene-152.6,dtd2,DTD2,DTD2,firebrick4,0.593044854,0.196906872
scaffold-ma1,45629031,45694264,maker-scaffold-ma1-augustus-gene-152.7,heatr5a,LOC103065976,HEATR5A,midnightblue,0.798800755,0.611828402
scaffold-ma1,45784789,45802396,maker-scaffold-ma1-augustus-gene-152.12,ap4s1,AP4S1,AP4S1,midnightblue,0.647478613,0.588843116
scaffold-ma1,53090420,53099824,maker-scaffold-ma1-augustus-gene-177.12,LOC100554054,LOC103051268,LOC106555704,midnightblue,0.95028933,0.539831423
scaffold-ma1,54794205,54804968,maker-scaffold-ma1-augustus-gene-182.6,LOC100562400,JMJD7,JMJD7,firebrick4,0.81239508,0.796587053
scaffold-ma1,53906577,53931540,maker-scaffold-ma1-augustus-gene-179.11,rtf1,RTF1,LOC106545513,midnightblue,0.700865907,0.745743859
scaffold-ma1,53892715,53905675,maker-scaffold-ma1-augustus-gene-179.18,ndufaf1,NDUFAF1,NDUFAF1,bisque4,0.712430011,0.565170775
scaffold-ma1,53699349,53745242,augustus_masked-scaffold-ma1-processed-gene-179.1,ino80,INO80,INO80,midnightblue,0.616918544,0.673960567
scaffold-ma1,53699349,53745242,augustus_masked-scaffold-ma1-processed-gene-179.1,ino80,INO80,INO80,midnightblue,0.764628143,0.471310077
scaffold-ma1,53768701,53776903,maker-scaffold-ma1-augustus-gene-179.15,exd1,EXD1,EXD1,midnightblue,0.672181619,0.576000059
scaffold-ma1,51822896,51848864,maker-scaffold-ma1-augustus-gene-172.8,katnbl1,KATNBL1,KATNBL1,firebrick4,0.846277286,0.84822153
scaffold-ma1,55930759,55939718,maker-scaffold-ma1-augustus-gene-186.5,haus2,HAUS2,HAUS2,bisque4,0.815937478,0.745864339
scaffold-ma1,55627312,55633901,maker-scaffold-ma1-augustus-gene-185.11,mrpl37,MRPL37,MRPL37,midnightblue,0.89630377,0.571851508
scaffold-ma1,58274743,58297534,maker-scaffold-ma1-augustus-gene-194.5,LOC100554312,LOC103056079,NA,midnightblue,0.922885607,0.473564035
scaffold-ma1,59143685,59159170,maker-scaffold-ma1-augustus-gene-197.3,exd2,EXD2,EXD2,midnightblue,0.555074076,0.126486531
scaffold-ma1,56365186,56392903,maker-scaffold-ma1-augustus-gene-188.9,elmsan1,ELMSAN1,LOC106554650,midnightblue,0.908030834,0.765959751
scaffold-ma1,57773305,57809283,maker-scaffold-ma1-augustus-gene-192.3,map3k9,MAP3K9,LOC106550204,bisque4,0.778383105,0.479348067
scaffold-ma1,58783448,58799341,maker-scaffold-ma1-augustus-gene-196.7,palb2,PALB2,PALB2,firebrick4,0.880612375,0.628495017
scaffold-ma1,59371602,59388549,maker-scaffold-ma1-augustus-gene-198.5,LOC100556404,LOC103054799,LOC106556388,firebrick4,0.73137298,0.656864729
scaffold-ma1,55384947,55394087,maker-scaffold-ma1-augustus-gene-184.6,LOC100560813,LOC103065480,NA,bisque4,0.818659304,0.60546631
scaffold-ma1,62495228,62547024,maker-scaffold-ma1-augustus-gene-208.5,dgkz,DGKZ,DGKZ,midnightblue,0.822396591,0.437688284
scaffold-ma1,57945190,57963209,maker-scaffold-ma1-augustus-gene-193.26,trit1,TRIT1,TRIT1,firebrick4,0.702559482,0.215264998
scaffold-ma1,57945190,57963209,maker-scaffold-ma1-augustus-gene-193.26,trit1,TRIT1,TRIT1,firebrick4,0.909316503,0.686818337
scaffold-ma1,57945190,57963209,maker-scaffold-ma1-augustus-gene-193.26,trit1,TRIT1,TRIT1,midnightblue,0.544987091,0.336552369
scaffold-ma1,61083655,61091103,augustus_masked-scaffold-ma1-processed-gene-203.7,ptpmt1,PTPMT1,PTPMT1,midnightblue,0.910911389,0.692822466
scaffold-ma1,64467814,64490714,maker-scaffold-ma1-augustus-gene-215.4,tp53i11,TP53I11,TP53I11,midnightblue,0.862476654,0.528224193
scaffold-ma1,62961572,62994733,maker-scaffold-ma1-augustus-gene-210.6,LOC100559826,PHF21A,PHF21A,midnightblue,0.603806214,0.768589965
scaffold-ma1,63028991,63044367,maker-scaffold-ma1-augustus-gene-210.7,pex16,PEX16,PEX16,midnightblue,0.876991353,0.792266337
scaffold-ma1,63028991,63044367,maker-scaffold-ma1-augustus-gene-210.7,pex16,PEX16,PEX16,midnightblue,0.884926445,0.817487704
scaffold-ma1,63053222,63088688,maker-scaffold-ma1-augustus-gene-210.10,mapk8ip1,MAPK8IP1,MAPK8IP1,firebrick4,0.91311584,0.609724642
scaffold-ma1,67803374,67854051,augustus_masked-scaffold-ma1-processed-gene-226.0,dhtkd1,LOC103066009,DHTKD1,firebrick4,0.91311584,0.609724642
scaffold-ma1,65163247,65181106,maker-scaffold-ma1-augustus-gene-217.4,alx4,LOC103053646,ALX4,midnightblue,0.862449883,0.481230365
scaffold-ma1,69980475,69992853,maker-scaffold-ma1-augustus-gene-233.4,pamr1,PAMR1,PAMR1,firebrick4,0.86107855,0.791632403
scaffold-ma1,70901076,70915143,maker-scaffold-ma1-augustus-gene-236.7,fbxo3,FBXO3,FBXO3,bisque4,0.844932021,0.493625946
scaffold-ma1,72636599,72679425,maker-scaffold-ma1-augustus-gene-242.6,zdhhc13,ZDHHC13,ZDHHC13,midnightblue,0.707598117,0.416196752
scaffold-ma1,77116147,77139424,maker-scaffold-ma1-augustus-gene-257.2,mettl15,METTL15,METTL15,firebrick4,0.721739329,0.262196232
scaffold-ma1,76642922,76661049,maker-scaffold-ma1-augustus-gene-255.7,lin7c,LOC103050154,LIN7C,midnightblue,0.814210136,0.731918387
scaffold-ma1,81543099,81589491,maker-scaffold-ma1-augustus-gene-272.2,tead1,TEAD1,LOC106555094,midnightblue,0.814837732,0.334655848
scaffold-ma1,83345561,83374932,maker-scaffold-ma1-augustus-gene-277.3,ctr9,CTR9,CTR9,firebrick4,0.762906145,0.616774724
scaffold-ma1,82546419,82585155,maker-scaffold-ma1-augustus-gene-275.4,dna2,DNA2,DNA2,firebrick4,0.775112924,0.466829792
scaffold-ma1,79527022,79548664,augustus_masked-scaffold-ma1-processed-gene-265.4,cstf3,CSTF3,CSTF3,bisque4,0.746500301,0.617238107
scaffold-ma1,83493616,83503895,maker-scaffold-ma1-augustus-gene-278.5,rnf141,RNF141,RNF141,midnightblue,0.798800755,0.611828402
scaffold-ma1,81068466,81082256,maker-scaffold-ma1-augustus-gene-270.8,LOC100563617,LOC103068153,LOC106554455,firebrick4,0.909144297,0.61597653
scaffold-ma1,85254882,85264260,maker-scaffold-ma1-augustus-gene-284.7,mob2,MOB2,MOB2,bisque4,0.970652791,0.773030388
scaffold-ma1,85254882,85264260,maker-scaffold-ma1-augustus-gene-284.7,mob2,MOB2,MOB2,midnightblue,0.75162055,0.508203719
scaffold-ma1,91571180,91583456,maker-scaffold-ma1-augustus-gene-305.4,ric3,RIC3,RIC3,bisque4,0.742638776,0.350594944
scaffold-ma1,88449788,88465142,maker-scaffold-ma1-augustus-gene-294.12,saal1,SAAL1,SAAL1,midnightblue,0.662659778,0.570235337
scaffold-ma1,91075602,91082117,augustus_masked-scaffold-ma1-processed-gene-303.6,LOC100556413,LOC103066542,LOC106555771,midnightblue,0.664025249,0.18930126
scaffold-ma1,92871316,92885556,maker-scaffold-ma1-augustus-gene-309.8,wee1,WEE1,WEE1,firebrick4,0.838945349,0.586786117
scaffold-ma1,92901412,92934355,maker-scaffold-ma1-augustus-gene-309.9,swap70,SWAP70,LOC106537535,bisque4,0.84012331,0.607064443
scaffold-ma1,92749486,92764642,maker-scaffold-ma1-augustus-gene-309.11,tmem41b,TMEM41B,TMEM41B,midnightblue,0.448531292,0.374906247
scaffold-ma1,94585486,94599998,augustus_masked-scaffold-ma1-processed-gene-315.6,rplp2,RPLP2,RPLP2,midnightblue,0.590237631,0.637340418
scaffold-ma1,96711284,96740852,maker-scaffold-ma1-augustus-gene-322.5,syt12,SYT12,SYT12,firebrick4,0.782161582,0.402046194
scaffold-ma1,96540090,96546217,maker-scaffold-ma1-augustus-gene-321.9,mrpl21,MRPL21,MRPL21,firebrick4,0.850400468,0.685358272
scaffold-ma1,96540090,96546217,maker-scaffold-ma1-augustus-gene-321.9,mrpl21,MRPL21,MRPL21,midnightblue,0.768324926,0.474036418
scaffold-ma1,97791111,97854591,maker-scaffold-ma1-augustus-gene-326.5,myrf,MYRF,MYRF,midnightblue,0.675095293,0.98859549
scaffold-ma1,97037202,97088265,maker-scaffold-ma1-augustus-gene-323.11,b4galnt4,B4GALNT4,B4GALNT4,bisque4,0.798034886,0.479611608
scaffold-ma1,99543182,99549023,maker-scaffold-ma1-augustus-gene-331.14,ndufv1,NDUFV1,NDUFV1,midnightblue,0.888716068,0.398984669
scaffold-ma1,99398461,99398533,trnascan-scaffold-ma1-noncoding-Pseudo_AAA-gene-331.1,NA,NA,NA,firebrick4,0.725906213,0.404757093
scaffold-ma1,97290084,97294472,maker-scaffold-ma1-augustus-gene-324.8,LOC100551649,LOC103048963,LOC106554350,bisque4,0.873752372,0.623615679
scaffold-ma1,97290084,97294472,maker-scaffold-ma1-augustus-gene-324.8,LOC100551649,LOC103048963,LOC106554350,midnightblue,0.829561768,0.37844533
scaffold-ma1,98688359,98698703,maker-scaffold-ma1-augustus-gene-329.10,vps37c,VPS37C,VPS37C,midnightblue,0.835713916,0.69858939
scaffold-ma1,100313295,100322560,maker-scaffold-ma1-augustus-gene-334.13,tmx2,TMX2,TMX2,midnightblue,0.925353264,0.593287924
scaffold-ma1,98342840,98372419,augustus_masked-scaffold-ma1-processed-gene-328.1,syt7,SYT7,LOC106548477,firebrick4,0.682889379,0.651898954
scaffold-ma1,98997485,98997880,augustus_masked-scaffold-ma1-processed-gene-330.1,baat,BAAT,BAAT,firebrick4,0.887715461,0.54863952
scaffold-ma1,98997485,98997880,augustus_masked-scaffold-ma1-processed-gene-330.1,baat,BAAT,BAAT,midnightblue,0.755445293,0.584623634
scaffold-ma1,99225030,99238181,maker-scaffold-ma1-augustus-gene-330.14,LOC100566241,LOC103066515,LOC106546210,firebrick4,0.81547924,0.821597106
scaffold-ma1,99001452,99022733,augustus_masked-scaffold-ma1-processed-gene-330.7,LOC103279652,CCDC86,LOC106546211,firebrick4,0.791238802,0.699398677
scaffold-ma1,102078487,102100559,maker-scaffold-ma1-augustus-gene-340.15,tcirg1,TCIRG1,TCIRG1,bisque4,0.757149687,0.484380157
scaffold-ma1,99619841,99652183,augustus_masked-scaffold-ma1-processed-gene-332.3,pitpnm1,PITPNM1,PITPNM1,firebrick4,0.81685479,0.416047601
scaffold-ma1,101645825,101672347,maker-scaffold-ma1-augustus-gene-339.12,ankrd13d,ANKRD13D,ANKRD13D,bisque4,0.881398217,0.782659116
scaffold-ma1,101857287,101867722,augustus_masked-scaffold-ma1-processed-gene-339.5,rad9a,RAD9A,LOC106547125,firebrick4,0.909377524,0.603185736
scaffold-ma1,101857287,101867722,augustus_masked-scaffold-ma1-processed-gene-339.5,rad9a,RAD9A,LOC106547125,firebrick4,0.86935396,0.508279961
scaffold-ma1,102632527,102654248,maker-scaffold-ma1-augustus-gene-342.9,fnbp4,FNBP4,FNBP4,midnightblue,0.696541368,0.545622716
scaffold-ma1,102658160,102683629,maker-scaffold-ma1-augustus-gene-342.10,agbl2,LOC103055588,AGBL2,firebrick4,0.91311584,0.609724642
scaffold-ma1,103431502,103445047,maker-scaffold-ma1-augustus-gene-344.16,cnppd1,CNPPD1,CNPPD1,midnightblue,0.845796558,0.511474843
scaffold-ma1,104443685,104453101,maker-scaffold-ma1-augustus-gene-348.10,dnajb2,LOC103049852,DNAJB2,midnightblue,0.962508174,0.625192398
scaffold-ma1,104534414,104558442,augustus_masked-scaffold-ma1-processed-gene-348.7,dnpep,DNPEP,DNPEP,bisque4,0.731615245,0.341724178
scaffold-ma1,104534414,104558442,augustus_masked-scaffold-ma1-processed-gene-348.7,dnpep,DNPEP,DNPEP,bisque4,0.870483273,0.780392779
scaffold-ma1,102318610,102338902,maker-scaffold-ma1-augustus-gene-341.15,LOC100559827,LOC103049019,LOC106538907,midnightblue,0.8495449,0.620745588
scaffold-ma1,103171534,103177270,maker-scaffold-ma1-augustus-gene-343.14,ctdsp1,CTDSP1,CTDSP1,bisque4,0.761239549,0.413611215
scaffold-ma1,108258032,108280446,maker-scaffold-ma1-augustus-gene-361.2,gypc,GYPC,CNTNAP2,midnightblue,0.864561085,0.642843842
scaffold-ma1,108258032,108280446,maker-scaffold-ma1-augustus-gene-361.2,gypc,GYPC,CNTNAP2,midnightblue,0.767916163,0.456213733
scaffold-ma1,105647485,105698891,maker-scaffold-ma1-augustus-gene-352.11,mon2,MON2,MON2,bisque4,0.687599222,0.502974984
scaffold-ma1,104313401,104327629,maker-scaffold-ma1-augustus-gene-347.24,LOC100562036,LOC103050512,LOC106546601,midnightblue,0.839121894,0.782105692
scaffold-ma1,113073305,113088796,maker-scaffold-ma1-augustus-gene-377.3,ccdc14,CCDC14,LOC106549477,midnightblue,0.895262127,0.610520654
scaffold-ma1,107425492,107433415,maker-scaffold-ma1-augustus-gene-358.7,NA,LOC103053482,LOC106554245,bisque4,0.837288494,0.443211248
scaffold-ma1,107679580,107739966,maker-scaffold-ma1-augustus-gene-359.4,map3k2,MAP3K2,MAP3K3,firebrick4,0.927664834,0.730580722
scaffold-ma1,107679580,107739966,maker-scaffold-ma1-augustus-gene-359.4,map3k2,MAP3K2,MAP3K3,midnightblue,0.798800755,0.611828402
