Chr,Start,End,GeneID,Homolog_Anolis,Homolog_Python,Homolog_Thamnophis,Module,Gene_MM,Gene_TS
scaffold-ma1,13807367,13829993,maker-scaffold-ma1-augustus-gene-46.13,cdkl1,CDKL1,CDKL1,green2,0.885580109,0.711185927
scaffold-ma1,13788810,13800444,maker-scaffold-ma1-augustus-gene-46.12,l2hgdh,L2HGDH,L2HGDH,magenta,0.792545561,0.405814074
scaffold-ma1,17038445,17059045,maker-scaffold-ma1-augustus-gene-56.4,NA,NA,NA,magenta,0.871776925,0.627159679
scaffold-ma1,14911129,14961718,maker-scaffold-ma1-augustus-gene-49.12,nid2,NID2,NID2,magenta,0.788684792,0.681420305
scaffold-ma1,19450069,19459352,maker-scaffold-ma1-augustus-gene-64.9,kcnh5,LOC103054265,KCNH5,magenta,0.91188336,0.653065541
scaffold-ma1,19396749,19409313,maker-scaffold-ma1-augustus-gene-64.8,kcnh5,KCNH1,KCNH5,magenta,0.928548646,0.615141497
scaffold-ma1,21182115,21219685,augustus_masked-scaffold-ma1-processed-gene-70.0,nudt14,NUDT14,NUDT14,magenta,0.957344181,0.597792444
scaffold-ma1,18344145,18359973,maker-scaffold-ma1-augustus-gene-61.14,dhrs7,DHRS7,DHRS7,magenta,0.913328016,0.747429495
scaffold-ma1,18035450,18072763,maker-scaffold-ma1-augustus-gene-60.13,LOC100559412,LOC103051913,LOC106547235,magenta,0.420932948,0.445852099
scaffold-ma1,18075918,18084912,maker-scaffold-ma1-augustus-gene-60.14,rtn1,RTN1,LOC106556411,magenta,0.794862165,0.349992551
scaffold-ma1,24530426,24531760,maker-scaffold-ma1-augustus-gene-81.5,znf282,LOC103049024,LOC106543903,magenta,0.925269758,0.639526905
scaffold-ma1,23369797,23383317,maker-scaffold-ma1-augustus-gene-78.8,zfyve21,ZFYVE21,ZFYVE21,magenta,0.889107002,0.558027273
scaffold-ma1,23305460,23310213,maker-scaffold-ma1-augustus-gene-77.4,NA,NA,NA,magenta,0.91163338,0.557796372
scaffold-ma1,20285440,20342261,maker-scaffold-ma1-augustus-gene-67.5,mthfd1,MTHFD1,MTHFD1,navajowhite,0.683771152,0.854339366
scaffold-ma1,26876514,26917181,maker-scaffold-ma1-augustus-gene-89.8,setd3,SETD3,SETD3,green2,0.831456824,0.576012497
scaffold-ma1,24968286,24982440,maker-scaffold-ma1-augustus-gene-83.19,wdr20,WDR20,WDR20,magenta,0.81319226,0.465462616
scaffold-ma1,28766567,28775549,maker-scaffold-ma1-augustus-gene-95.4,slc29a1,SLC29A2,SLC29A1,magenta,0.778851813,0.535618863
scaffold-ma1,31054146,31070632,augustus_masked-scaffold-ma1-processed-gene-103.2,ccdc82,CCDC82,NA,magenta,0.767710115,0.390939333
scaffold-ma1,29536380,29591977,maker-scaffold-ma1-augustus-gene-98.4,dicer1,DICER1,DICER1,thistle4,0.782388818,0.534284924
scaffold-ma1,31625324,31673167,augustus_masked-scaffold-ma1-processed-gene-105.0,itpk1,ITPK1,ITPK1,magenta4,0.866389225,0.747865611
scaffold-ma1,28990865,29045038,augustus_masked-scaffold-ma1-processed-gene-96.2,atg2b,ATG2B,ATG2B,magenta,0.421975422,0.277064003
scaffold-ma1,28781646,28794333,augustus_masked-scaffold-ma1-processed-gene-96.1,b4gat1,B4GAT1,B4GAT1,magenta,0.604562966,0.096544598
scaffold-ma1,30380393,30384211,maker-scaffold-ma1-augustus-gene-101.6,btbd7,BTBD7,LOC106553408,magenta,0.480181369,0.51262483
scaffold-ma1,32133912,32182189,maker-scaffold-ma1-augustus-gene-107.5,fbln5,FBLN5,FBLN5,magenta,0.766223703,0.64555576
scaffold-ma1,32791067,32827424,maker-scaffold-ma1-augustus-gene-109.12,NA,NA,NA,magenta,0.842740699,0.653746742
scaffold-ma1,39645525,39676908,maker-scaffold-ma1-augustus-gene-132.5,angel1,ANGEL1,ANGEL1,magenta,0.874019216,0.59293773
scaffold-ma1,37144468,37149255,maker-scaffold-ma1-augustus-gene-123.7,cep128,LOC103053240,LOC106550110,magenta,0.666084701,0.238956045
scaffold-ma1,40619363,40651185,maker-scaffold-ma1-augustus-gene-135.10,nek9,NEK9,NEK9,magenta4,0.812159816,0.636072198
scaffold-ma1,40928441,40955957,augustus_masked-scaffold-ma1-processed-gene-136.5,pak6,PAK6,PAK6,magenta,0.857265142,0.519339217
scaffold-ma1,39160958,39168740,maker-scaffold-ma1-augustus-gene-130.16,noxred1,NOXRED1,NOXRED1,magenta,0.425640282,0.135303938
scaffold-ma1,40427965,40438068,maker-scaffold-ma1-augustus-gene-134.9,batf,BATF,BATF,magenta,0.83047835,0.502348329
scaffold-ma1,45861902,45884347,maker-scaffold-ma1-augustus-gene-153.3,coch,COCH,COCH,magenta,0.676200162,0.624275263
scaffold-ma1,43880530,43891637,maker-scaffold-ma1-augustus-gene-146.7,snx6,SNX6,SNX6,magenta4,0.723925166,0.314484683
scaffold-ma1,45171909,45175717,maker-scaffold-ma1-augustus-gene-150.8,tsnare1,LOC103058294,NA,thistle4,0.605432102,0.540202815
scaffold-ma1,43454723,43559546,augustus_masked-scaffold-ma1-processed-gene-145.0,ralgapa1,RALGAPA1,RALGAPA1,lavenderblush3,0.856981964,0.465045295
scaffold-ma1,53626483,53639300,maker-scaffold-ma1-augustus-gene-178.5,dll4,DLL4,DLL4,magenta,0.919283101,0.666123071
scaffold-ma1,52294019,52308769,augustus_masked-scaffold-ma1-processed-gene-174.3,gpr176,GPR176,GPR176,green2,0.796956714,0.677624783
scaffold-ma1,54733800,54786493,maker-scaffold-ma1-augustus-gene-182.5,mapkbp1,MAPKBP1,MAPKBP1,magenta,0.863079535,0.617489475
scaffold-ma1,53699349,53745242,augustus_masked-scaffold-ma1-processed-gene-179.1,ino80,INO80,INO80,magenta,0.928082235,0.607020792
scaffold-ma1,53699349,53745242,augustus_masked-scaffold-ma1-processed-gene-179.1,ino80,INO80,INO80,magenta,0.498111518,0.426062134
scaffold-ma1,55905284,55912165,maker-scaffold-ma1-augustus-gene-186.4,snap23,SNAP23,SNAP23,lavenderblush3,0.689385712,0.841998189
scaffold-ma1,54344983,54360860,maker-scaffold-ma1-augustus-gene-181.10,NA,NA,NA,magenta,0.946895905,0.575363095
scaffold-ma1,54294716,54295003,augustus_masked-scaffold-ma1-processed-gene-181.3,chd4,CHD4,CHD4,magenta4,0.793513907,0.318005948
scaffold-ma1,55609591,55627960,maker-scaffold-ma1-augustus-gene-185.14,LOC100565827,LOC103051718,LOC106550191,magenta,0.908059379,0.72307622
scaffold-ma1,56331794,56341949,maker-scaffold-ma1-augustus-gene-187.15,NA,TMEM131L,TMEM131L,thistle4,0.797405827,0.397746263
scaffold-ma1,59143685,59159170,maker-scaffold-ma1-augustus-gene-197.3,exd2,EXD2,EXD2,salmon1,0.7235602,0.370889186
scaffold-ma1,56433267,56446727,maker-scaffold-ma1-augustus-gene-188.13,LOC100557857,LOC103064477,LOC106541789,magenta,0.750683328,0.325598951
scaffold-ma1,59955491,59966045,maker-scaffold-ma1-augustus-gene-199.6,arg2,ARG2,ARG2,magenta,0.941886843,0.673633053
scaffold-ma1,59963120,59974107,maker-scaffold-ma1-augustus-gene-199.10,vti1b,VTI1B,VTI1B,magenta,0.75071451,0.536389702
scaffold-ma1,57673530,57758356,augustus_masked-scaffold-ma1-processed-gene-192.1,pcnx1,LOC103051141,PCNX1,magenta,0.756010314,0.182646187
scaffold-ma1,58927211,58991034,maker-scaffold-ma1-augustus-gene-196.10,galnt16,GALNT16,GALNT16,magenta,0.663991198,0.345793348
scaffold-ma1,58831772,58854115,augustus_masked-scaffold-ma1-processed-gene-196.3,plekhd1,PLEKHD1,PLEKHD1,magenta,0.712679081,0.495494275
scaffold-ma1,58070825,58085957,augustus_masked-scaffold-ma1-processed-gene-193.15,stk40,LOC103062759,STK40,thistle4,0.919130156,0.797337941
scaffold-ma1,61083655,61091103,augustus_masked-scaffold-ma1-processed-gene-203.7,ptpmt1,PTPMT1,PTPMT1,magenta,0.870165248,0.410117106
scaffold-ma1,60057236,60061725,maker-scaffold-ma1-augustus-gene-200.10,LOC103279873,LOC103057890,LOC106544070,green2,0.924221475,0.697028079
scaffold-ma1,63889380,63916241,maker-scaffold-ma1-augustus-gene-213.3,syt13,SYT13,SYT13,magenta,0.957667517,0.753720656
scaffold-ma1,61569044,61605284,augustus_masked-scaffold-ma1-processed-gene-205.7,ddb2,DDB2,DDB2,magenta,0.793749604,0.541028644
scaffold-ma1,67803374,67854051,augustus_masked-scaffold-ma1-processed-gene-226.0,dhtkd1,LOC103066009,DHTKD1,magenta,0.748486963,0.550563334
scaffold-ma1,74298132,74307287,maker-scaffold-ma1-augustus-gene-247.3,nell1,LOC103066537,LOC106537826,magenta,0.776044275,0.491539342
scaffold-ma1,72727484,72733176,maker-scaffold-ma1-augustus-gene-242.10,LOC100562367,LOC103067724,LOC106539747,magenta,0.772645881,0.664063663
scaffold-ma1,76642922,76661049,maker-scaffold-ma1-augustus-gene-255.7,lin7c,LOC103050154,LIN7C,magenta,0.856051916,0.539448492
scaffold-ma1,76275813,76297512,maker-scaffold-ma1-augustus-gene-254.10,slc5a12,SLC5A12,SLC5A12,magenta,0.822108626,0.649335806
scaffold-ma1,78310917,78313802,augustus_masked-scaffold-ma1-processed-gene-261.3,LOC100564956,LOC103055378,LOC106556029,navajowhite,0.849128912,0.897238545
scaffold-ma1,78675444,78691494,maker-scaffold-ma1-augustus-gene-262.1,dnajc24,DNAJC24,DNAJC24,magenta,0.784755652,0.534918333
scaffold-ma1,83432685,83471736,maker-scaffold-ma1-augustus-gene-278.3,mrvi1,MRVI1,MRVI1,magenta,0.494379691,0.14984249
scaffold-ma1,81068466,81082256,maker-scaffold-ma1-augustus-gene-270.8,LOC100563617,LOC103068153,LOC106554455,magenta,0.832377679,0.604752067
scaffold-ma1,85141793,85205971,maker-scaffold-ma1-augustus-gene-284.6,brsk2,LOC103066831,LOC106542792,magenta,0.657650544,0.089530365
scaffold-ma1,85254882,85264260,maker-scaffold-ma1-augustus-gene-284.7,mob2,MOB2,MOB2,green2,0.746168034,0.1826323
scaffold-ma1,85950882,85954911,maker-scaffold-ma1-augustus-gene-286.9,tnnt3,TNNT3,TNNT3,magenta,0.679092325,0.622774445
scaffold-ma1,84156397,84226609,maker-scaffold-ma1-augustus-gene-280.5,ap2a2,AP2A2,AP2A2,magenta,0.872583415,0.556762787
scaffold-ma1,84604045,84610872,maker-scaffold-ma1-augustus-gene-282.11,tbcb,TBCB,TBCB,magenta,0.860969127,0.779190355
scaffold-ma1,89031280,89074628,augustus_masked-scaffold-ma1-processed-gene-296.1,ush1c,LOC103067096,USH1C,green2,0.836621313,0.581215585
scaffold-ma1,91571180,91583456,maker-scaffold-ma1-augustus-gene-305.4,ric3,RIC3,RIC3,magenta,0.43226367,0.44784463
scaffold-ma1,90862118,90871343,maker-scaffold-ma1-augustus-gene-302.11,tmbim6,TMBIM6,TMBIM6,magenta,0.827174178,0.583575156
scaffold-ma1,90666254,90668930,maker-scaffold-ma1-augustus-gene-302.13,calcb,CALCA,LOC106552686,magenta,0.849260762,0.752253533
scaffold-ma1,92266698,92296323,maker-scaffold-ma1-augustus-gene-307.4,trim66,TRIM66,TRIM66,magenta,0.732380989,0.795653016
scaffold-ma1,91204804,91215033,maker-scaffold-ma1-augustus-gene-304.9,ccdc65,CCDC65,CCDC65,green2,0.87963891,0.589234305
scaffold-ma1,91215788,91223619,augustus_masked-scaffold-ma1-processed-gene-304.5,fkbp11,FKBP11,FKBP11,magenta,0.920186231,0.655561423
scaffold-ma1,93456709,93479641,maker-scaffold-ma1-augustus-gene-311.6,nphs2,NPHS2,NPHS2,magenta,0.787094121,0.366800176
scaffold-ma1,92901412,92934355,maker-scaffold-ma1-augustus-gene-309.9,swap70,SWAP70,LOC106537535,thistle4,0.917589724,0.720828788
scaffold-ma1,93539143,93584842,augustus_masked-scaffold-ma1-processed-gene-312.1,soat1,SOAT1,SOAT1,magenta,0.899206595,0.562279192
scaffold-ma1,94585486,94599998,augustus_masked-scaffold-ma1-processed-gene-315.6,rplp2,RPLP2,RPLP2,magenta,0.96832041,0.686893215
scaffold-ma1,95493954,95512144,maker-scaffold-ma1-augustus-gene-318.11,hras,HRAS,HRAS,magenta,0.762523819,0.679595276
scaffold-ma1,96550859,96557083,maker-scaffold-ma1-augustus-gene-321.10,tmem123,TMEM123,NA,magenta,0.754729176,0.205972782
scaffold-ma1,96311720,96338796,maker-scaffold-ma1-augustus-gene-321.5,tesmin,TESMIN,TESMIN,green2,0.844804753,0.798321422
scaffold-ma1,99553233,99558255,maker-scaffold-ma1-augustus-gene-331.15,LOC100565219,GSTP1,LOC106546456,magenta,0.919079724,0.591627434
scaffold-ma1,98920959,98924505,maker-scaffold-ma1-augustus-gene-329.13,baat,BAAT,BAAT,magenta,0.874478387,0.715198347
scaffold-ma1,98896641,98902704,maker-scaffold-ma1-augustus-gene-329.12,prpf19,PRPF19,PRPF19,thistle4,0.755329108,0.824721576
scaffold-ma1,100290060,100299585,maker-scaffold-ma1-augustus-gene-334.8,btbd18,BTBD18,BTBD18,magenta,0.808933391,0.293241992
scaffold-ma1,100414404,100419458,maker-scaffold-ma1-augustus-gene-334.15,clp1,CLP1,CLP1,thistle4,0.803107665,0.729391188
scaffold-ma1,100437547,100444847,maker-scaffold-ma1-augustus-gene-334.16,NA,NA,LOC106541486,magenta,0.961632217,0.516054406
scaffold-ma1,100437547,100444847,maker-scaffold-ma1-augustus-gene-334.16,NA,NA,LOC106541486,magenta,0.715503159,0.804432525
scaffold-ma1,101525899,101578610,maker-scaffold-ma1-augustus-gene-338.6,kdm2a,KDM2A,LOC106555402,magenta,0.81526986,0.488268953
scaffold-ma1,98997485,98997880,augustus_masked-scaffold-ma1-processed-gene-330.1,baat,BAAT,BAAT,magenta,0.745601924,0.638511977
scaffold-ma1,99001452,99022733,augustus_masked-scaffold-ma1-processed-gene-330.7,LOC103279652,CCDC86,LOC106546211,magenta,0.838023651,0.400011145
scaffold-ma1,102024094,102035894,maker-scaffold-ma1-augustus-gene-340.10,cabp4,CABP4,CABP4,magenta,0.745436501,0.318072498
scaffold-ma1,102052481,102066839,maker-scaffold-ma1-augustus-gene-340.14,acy3,ACY3,ACY3,magenta,0.654461325,0.336692443
scaffold-ma1,102052481,102066839,maker-scaffold-ma1-augustus-gene-340.14,acy3,ACY3,ACY3,green2,0.841925199,0.537027943
scaffold-ma1,99749332,99753401,maker-scaffold-ma1-augustus-gene-332.15,mrpl16,LOC103048832,MRPL16,magenta,0.916788045,0.469366378
scaffold-ma1,103591826,103602509,maker-scaffold-ma1-augustus-gene-345.7,ihh,IHH,IHH,green2,0.805377882,0.380720253
scaffold-ma1,103391879,103413850,maker-scaffold-ma1-augustus-gene-344.15,stk36,STK36,STK36,lavenderblush3,0.893620537,0.405361721
scaffold-ma1,103325635,103339334,maker-scaffold-ma1-augustus-gene-344.20,znf142,ZNF142,ZNF142,magenta,0.644528439,0.373387893
scaffold-ma1,104443685,104453101,maker-scaffold-ma1-augustus-gene-348.10,dnajb2,LOC103049852,DNAJB2,magenta,0.987279109,0.536627121
scaffold-ma1,104443685,104453101,maker-scaffold-ma1-augustus-gene-348.10,dnajb2,LOC103049852,DNAJB2,magenta,0.844077427,0.522898161
scaffold-ma1,104459121,104496224,maker-scaffold-ma1-augustus-gene-348.13,ptprn,PTPRN,LOC106543990,magenta,0.47249825,0.254800979
scaffold-ma1,102348361,102370215,maker-scaffold-ma1-augustus-gene-341.11,rab15,RAB15,RAB15,thistle4,0.815632959,0.456375676
scaffold-ma1,102436589,102532042,augustus_masked-scaffold-ma1-processed-gene-341.4,sptb,LOC103067093,SPTB,magenta,0.873284768,0.534410826
scaffold-ma1,102318610,102338902,maker-scaffold-ma1-augustus-gene-341.15,LOC100559827,LOC103049019,LOC106538907,magenta,0.920704694,0.649834456
scaffold-ma1,103039179,103057097,maker-scaffold-ma1-augustus-gene-343.19,LOC100553421,LOC103051292,LOC106543027,magenta,0.643502499,0.22962198
scaffold-ma1,104759967,104771936,maker-scaffold-ma1-augustus-gene-349.7,gmppa,GMPPA,LOC106554877,magenta,0.700453405,0.649386092
scaffold-ma1,104653904,104742353,augustus_masked-scaffold-ma1-processed-gene-349.0,speg,SPEG,SPEG,magenta,0.601885471,0.162252206
scaffold-ma1,107329180,107332386,maker-scaffold-ma1-augustus-gene-357.6,rpl37a,RPL37A,RPL37A,magenta,0.816974263,0.466212808
scaffold-ma1,104141314,104162784,maker-scaffold-ma1-augustus-gene-347.20,ttll4,TTLL4,TTLL4,lavenderblush3,0.832661391,0.50374054
scaffold-ma1,104207848,104266400,maker-scaffold-ma1-augustus-gene-347.21,abcb6,ABCB6,ABCB6,magenta,0.497456376,0.111267974
scaffold-ma1,104207848,104266400,maker-scaffold-ma1-augustus-gene-347.21,abcb6,ABCB6,ABCB6,magenta4,0.701224774,0.743151901
scaffold-ma1,105495025,105525295,maker-scaffold-ma1-augustus-gene-351.8,tnrc18,TNRC18,LOC106550716,magenta,0.86490968,0.85112189
scaffold-ma1,107397836,107409264,maker-scaffold-ma1-augustus-gene-358.6,dph1,DPH1,DPH1,salmon1,0.830838279,0.491254274
scaffold-ma1,107662911,107678696,maker-scaffold-ma1-augustus-gene-358.10,tmem169,TMEM169,TMEM169,magenta,0.827871311,0.458052394
scaffold-ma1,107679580,107739966,maker-scaffold-ma1-augustus-gene-359.4,map3k2,MAP3K2,MAP3K3,magenta,0.929492189,0.780744088
scaffold-ma1,112527987,112535063,maker-scaffold-ma1-augustus-gene-375.8,ppp2r2c,LOC103050725,PPP2R2B,magenta,0.840266212,0.406476525
scaffold-ma1,114603060,114612326,maker-scaffold-ma1-augustus-gene-382.7,steap3,STEAP3,STEAP3,magenta,0.38599388,0.206003467
scaffold-ma1,115424684,115442061,maker-scaffold-ma1-augustus-gene-384.6,ddx18,DDX18,DDX18,magenta,0.8188011,0.702814192
scaffold-ma1,114404074,114431991,augustus_masked-scaffold-ma1-processed-gene-381.2,LOC100555773,LOC103066506,LOC106555447,magenta,0.601249775,0.183254716
scaffold-ma1,125870191,125883206,maker-scaffold-ma1-augustus-gene-419.3,lypd6b,LYPD6B,LYPD6B,green2,0.90911182,0.49164331
scaffold-ma1,128511223,128518334,maker-scaffold-ma1-augustus-gene-428.4,nr4a2,NR4A2,NR4A1,magenta4,0.847709793,0.502704083
scaffold-ma1,118522872,118534648,maker-scaffold-ma1-augustus-gene-395.9,LOC100554463,LOC103060252,DVL3,lavenderblush3,0.772301359,0.433970358
scaffold-ma1,130445763,130480644,maker-scaffold-ma1-augustus-gene-435.6,itgb6,ITGB6,ITGB6,magenta,0.810468092,0.550372758
scaffold-ma1,129803161,129882605,augustus_masked-scaffold-ma1-processed-gene-433.0,tanc1,LOC103060827,TANC1,magenta,0.848795394,0.705013999
scaffold-ma1,129877752,129905601,maker-scaffold-ma1-augustus-gene-433.5,wdsub1,WDSUB1,WDSUB1,magenta,0.613217098,0.543130211
scaffold-ma1,131344244,131419121,maker-scaffold-ma1-augustus-gene-438.3,slc4a10,SLC4A10,SLC4A10,lavenderblush3,0.901025371,0.455694385
scaffold-ma1,131425993,131487721,maker-scaffold-ma1-augustus-gene-438.4,dpp4,DPP4,DPP4,magenta,0.934412228,0.630024798
scaffold-ma1,136762914,136808413,maker-scaffold-ma1-augustus-gene-456.5,hat1,HAT1,HAT1,magenta,0.839507304,0.518400595
scaffold-ma1,127258013,127291924,maker-scaffold-ma1-augustus-gene-424.10,cacnb4,CACNB4,CACNB4,magenta,0.814052248,0.494502562
scaffold-ma1,136707710,136759893,maker-scaffold-ma1-augustus-gene-455.9,slc25a12,SLC25A12,SLC25A13,magenta,0.905816775,0.478768767
scaffold-ma1,137125777,137148442,maker-scaffold-ma1-augustus-gene-457.8,pdk1,LOC103052758,LOC106542459,magenta,0.776966529,0.722379773
scaffold-ma1,137075366,137116905,augustus_masked-scaffold-ma1-processed-gene-457.1,itga6,ITGA6,ITGA6,magenta,0.598463348,0.261288762
scaffold-ma1,137075366,137116905,augustus_masked-scaffold-ma1-processed-gene-457.1,itga6,ITGA6,ITGA6,magenta4,0.673610836,0.208434291
scaffold-ma1,137348950,137360909,maker-scaffold-ma1-augustus-gene-457.9,LOC103281727,LOC107326073,LOC106542463,magenta,0.718447826,0.582405636
scaffold-ma1,138946932,138994864,augustus_masked-scaffold-ma1-processed-gene-463.5,lnpk,LNPK,LNPK,magenta,0.514261638,0.634157248
scaffold-ma1,141029809,141040197,augustus_masked-scaffold-ma1-processed-gene-470.1,ubl7,LOC103059725,UBL7,magenta,0.925170741,0.385902913
scaffold-ma1,140277028,140282327,maker-scaffold-ma1-augustus-gene-467.11,fkbp7,FKBP7,FKBP7,magenta,0.460712874,0.421245094
scaffold-ma1,135362189,135491217,augustus_masked-scaffold-ma1-processed-gene-451.5,lrp2,LRP2,LRP2,magenta,0.877672701,0.551455829
scaffold-ma1,145694919,145700764,maker-scaffold-ma1-augustus-gene-485.9,lgals4,LGALS4,LGALS4,magenta,0.739463816,0.309665697
scaffold-ma1,147178976,147186350,augustus_masked-scaffold-ma1-processed-gene-490.1,tmeff2,TMEFF2,LOC106544563,magenta,0.931070636,0.712840772
scaffold-ma1,147715615,147724885,maker-scaffold-ma1-augustus-gene-492.6,tmeff2,LOC103063641,LOC106556381,magenta,0.752068008,0.7076994
scaffold-ma1,147715615,147724885,maker-scaffold-ma1-augustus-gene-492.6,tmeff2,LOC103063641,LOC106556381,magenta,0.843872105,0.751565121
scaffold-ma1,146106776,146144133,maker-scaffold-ma1-augustus-gene-487.10,LOC100557807,ANKAR,ANKAR,magenta,0.839507304,0.518400595
scaffold-ma1,150139466,150159049,maker-scaffold-ma1-augustus-gene-500.10,LOC100558629,MOB4,LOC106538308,magenta,0.905291078,0.622774394
scaffold-ma1,151712770,151723021,maker-scaffold-ma1-augustus-gene-505.15,nif3l1,NIF3L1,NIF3L1,magenta,0.809135055,0.282547564
scaffold-ma1,152324976,152386551,augustus_masked-scaffold-ma1-processed-gene-508.0,kiaa2012,NA,FAM208B,magenta,0.651385056,0.144004029
scaffold-ma1,151890924,151928353,maker-scaffold-ma1-augustus-gene-506.15,als2cr12,NA,NA,magenta,0.697588912,0.067003042
scaffold-ma1,151890924,151928353,maker-scaffold-ma1-augustus-gene-506.15,als2cr12,NA,NA,magenta,0.911080907,0.577938719
scaffold-ma1,152748939,152773022,maker-scaffold-ma1-augustus-gene-509.11,LOC100567010,LOC103061083,LOC106555372,magenta,0.81526355,0.527524225
scaffold-ma1,155864534,155943230,maker-scaffold-ma1-augustus-gene-519.4,LOC100561741,LOC103056591,LOC106545982,magenta,0.77792443,0.582098662
scaffold-ma1,159771404,159807189,maker-scaffold-ma1-augustus-gene-532.10,lrrfip1,LRRFIP1,LRRFIP1,thistle4,0.796274506,0.559880273
scaffold-ma1,165291384,165403241,maker-scaffold-ma1-augustus-gene-551.1,col4a3,COL4A1,COL4A1,magenta,0.950031588,0.599394991
scaffold-ma1,166021690,166030728,maker-scaffold-ma1-augustus-gene-553.7,spats1,SPATS1,SPATS1,magenta,0.456386904,0.448707199
scaffold-ma1,165938448,165942916,maker-scaffold-ma1-augustus-gene-553.10,mrpl19,MRPL19,MRPL19,magenta,0.697620201,0.381188726
scaffold-ma1,164763396,164778147,maker-scaffold-ma1-augustus-gene-549.13,nudt15,NUDT15,NUDT15,green2,0.873623201,0.404624823
scaffold-ma1,169511090,169519664,maker-scaffold-ma1-augustus-gene-565.5,fam161a,FAM161A,FAM161A,magenta,0.823608281,0.391801419
scaffold-ma1,170041498,170074022,maker-scaffold-ma1-augustus-gene-566.4,ehbp1,EHBP1,EHBP1,lavenderblush3,0.941734174,0.681503833
scaffold-ma1,169796150,169799798,maker-scaffold-ma1-augustus-gene-566.5,tmem17,TMEM17,TMEM17,magenta,0.589533619,0.122658948
scaffold-ma1,171246199,171266149,augustus_masked-scaffold-ma1-processed-gene-570.0,meis1,LOC103055320,LOC106557178,magenta,0.884320414,0.66017523
scaffold-ma1,170402630,170432160,maker-scaffold-ma1-augustus-gene-568.5,vps54,VPS54,VPS54,lavenderblush3,0.82993351,0.566084816
scaffold-ma1,171402489,171404035,maker-scaffold-ma1-augustus-gene-571.1,ufc1,UFC1,NA,magenta,0.96051262,0.649347843
scaffold-ma1,170672586,170683861,augustus_masked-scaffold-ma1-processed-gene-569.0,lgalsl,LGALSL,LGALSL,magenta,0.786233182,0.266779292
